Iste est qui ante Deum V Iste est qui contempsit V Gloria	re	COPON2R3	COPO
Domine iste Sanctus habitabit	an	COPON3A1	COPO
Vitam petiit a te	an	COPON3A2	COPO
Hic accipiet benedictionem	an	COPON3A3	COPO
Amavit eum Dominus V Induit eum Dominus	re	COPON3R1	COPO
Sint lumbi vestri V Vigilate ergo V Gloria	re	COPON3R2	COPO
Euge serve bone V Domine quinque talenta	re	CONPN1R1	CONP
Justus germinabit sicut lilium V Plantatus in domo	re	CONPN1R2	CONP
Iste cognovit justitiam V Iste est qui contempsit V Gloria	re	CONPN1R3	CONP
Honestum fecit illum V Descenditque cum illo	re	CONPN2R1	CONP
Amavit eum Dominus V Induit eum Dominus	re	CONPN2R2	CONP
Iste homo perfecit omnia V Iste est qui contempsit V Gloria	re	CONPN2R3	CONP
Iste est qui ante Deum V Iste est qui contempsit	re	CONPN3R1	CONP
Sint lumbi vestri V Vigilate ergo V Gloria	re	CONPN3R2	CONP
Regem Virginum Dominum venite (simplex)	in	MUVXIa	MU
Regem Virginum Dominum venite (duplex)	in	MUVXIb	MU
Regem Virginum Dominum venite (1.2.classis)	in	MUVXIc	MU
Regem Virginum Dominum venite...alleluia (TP)	in	MUVXId	MU
Laudemus Deum nostrum... N(unius non virginis)	in	MUNXIa	MU
Laudemus Deum nostrum... N(plurimarum non virginis)	in	MUNXIb	MU
Virginis proles opifexque matris	hy	MUVMHa	MU
Virginis proles opifexque matris (ad lib)	hy	MUVMHb	MU
O quam pulchra est casta	an	MUXXN1A1	MU
Ante torum hujus virginis	an	MUVXN1A2	MU
Laeva ejus sub capite meo	an	MUNXN1A2	MU
Revertere revertere sunamitis	an	MUXXN1A3	MU
Veni sponsa Christi V Veni electa mea	re	MUXMN1R1	MU
Veni electa mea V Specie tua	re	MUXNN1R1	MU
Diffusa est gratia V Specie tua	re	MUXXN1R2	MU
Specie tua V Diffusa est gratia V Gloria	re	MUXXN1R3	MU
Specie tua et pulchritudine tua intende	an	MUXXN2A1	MU
Adjuvabit eam	an	MUXXN2A2	MU
Aquae multae non potuerunt	an	MUXXN2A3	MU
Propter veritatem V Specie tua	re	MUXXN2R1	MU
Dilexisti justitiam V Propter veritatem	re	MUXXN2R2	MU
Offerentur Regi virgines V Specie tua	re	MUVXN2R3	MU
Fallax gratia et vana	re	MUNXN2R3	MU
Nigra sum	an	MUXXN3A1	MU
Trahe me post te in odorem	an	MUXXN3A2	MU
Veni sponsa Christi	an	MUXXN3A3	MU
Haec est virgo sapiens V Media autem nocte	re	MUVXN3R1	MU
Os suum aperuit sapientiae V Gustavit et vidit	re	MUNXN3R1	MU
Media nocte clamor V Prudentes virgines V Gloria	re	MUVXN3R2	MU
Regnum mundi et omnem V Eructavit V Gloria	re	MUNXN3R2	MU
Domum Dei decet	in	CDEDI	CDED
Coelestis urbs Jerusalem	hy	CDEDH	CDED
Tollite portas	an	CDEDN1A1	CDED
Erit mihi	an	CDEDN1A2	CDED
Aedificavit Moyses	an	CDEDN1A3	CDED
In dedicatione templi V Fundata est domus	re	CDEDN1R1	CDED
Fundata est domus V Venientes autem	re	CDEDN1R2	CDED
Benedic Domine domum V Domine si conversus V Gloria	re	CDEDN1R3	CDED
Non est hic aliud nisi domus Dei	an	CDEDN2A1	CDED
Vidi Jacob scalam	an	CDEDN2A2	CDED
Erexit Jacob lapidem	an	CDEDN2A3	CDED
Orantibus in loco V Qui regis Israel	re	CDEDN2R1	CDED
O quam metuendus est V Haec est domus	re	CDEDN2R2	CDED
Mane surgens Jacob V Cumque evigilasset V Gloria	re	CDEDN2R3	CDED
Qui habitat in adjutorio	an	CDEDN3A1	CDED
Templum Domini sanctum est	an	CDEDN3A2	CDED
Benedicta gloria Domini de loco suo	an	CDEDN3A3	CDED
Domus mea domus orationis V Petite et accipietis	re	CDEDN3R1	CDED
Lapides pretiosi V Portae Jerusalem V Gloria	re	CDEDN3R2	CDED
Sancta Maria Dei Genitrix Virgo	in	CBMVI	CBMV
Quem terra pontus sidera	hy	CBMVH	CBMV
Benedicta tu in mulieribus	an	CBMVN1A1	CBMV
Sicut myrrha	an	CBMVN1A2	CBMV
Ante torum	an	CBMVN1A3	CBMV
Sancta et Immaculata V Benedicta tu	re	CBMVN1R1	CBMV
Congratulamini...parvula V Beatam me dicent	re	CBMVN1R2	CBMV
Beata es Maria V Ave Maria V Gloria	re	CBMVN1R3	CBMV
Specie tua et pulchritudine tua intende	an	CBMVN2A1	CBMV
Adjuvabit eam	an	CBMVN2A2	CBMV
Sicut laetantium	an	CBMVN2A3	CBMV
Sicut cedrus exaltata V Et sicut cinnamomum	re	CBMVN2R1	CBMV
Quae est ista quae processit V Et sicut dies verni	re	CBMVN2R2	CBMV
Ornatam in monilibus V Astitit Regina V Gloria	re	CBMVN2R3	CBMV
Gaude Maria Virgo	an	CBMVN3A1	CBMV
Dignare me laudare	an	CBMVN3A2	CBMV
Post partum Virgo	an	CBMVN3A3a	CBMV
Angelus Domini nuntiavit	an	CBMVN3A3b	CBMV
Felix namque es V Ora pro populo..Sentiant	re	CBMVN3R1	CBMV
Beatam me dicent V Et misericordia ejus V Gloria	re	CBMVN3R2	CBMV
Ave Maria gratia plena Dominus tecum	in	CSMSI	CSMS
Missus est Gabriel V Dabit ei Dominux	re	OPBMR1	OPBM
Ave Maria gratia plena V Quomodo fiet istud	re	OPBMR2	OPBM
Suscipe verbum V Ut paries	re	OPBMR3	OPBM
In servis suis alleluia consolabitur V Judicabit	re	MRTPN2R2	MRTP
Filiae Jerusalem venite V Quoniam confortavit V Gloria	re	MRTPN2R3	MRTP
Regem cui omnia vivunt (9 lect)	in	ODEFIa	ODEF
Regem cui omnia vivunt (3 lect)	in	ODEFIb	ODEF
Venite exsultemus (mode 6a defct)	ps	ODEFIP	ODEF
Dirige Domine deus meus in conspectu tuo viam meam	an	ODEFN1A1	ODEF
Convertere Domine et eripe animam	an	ODEFN1A2	ODEF
Nequando rapiat ut leo	an	ODEFN1A3	ODEF
Credo quod redemptor V Quem visurus	re	ODEFN1R1	ODEF
Qui Lazarum V Qui venturus es judicare	re	ODEFN1R2	ODEF
Domine quando veneris V Commissa mea V Requiem	re	ODEFN1R3	ODEF
In loco pascuae	an	ODEFN2A1	ODEF
Delicta juventutis meae	an	ODEFN2A2	ODEF
Credo videre bona Domini	an	ODEFN2A3	ODEF
Memento mei Deus V De profundis	re	ODEFN2R1	ODEF
Heu mihi Domine V Anima mea turbata	re	ODEFN2R2	ODEF
Ne recorderis peccata V Dirige Domine V Requiem	re	ODEFN2R3	ODEF
Complaceat tibi	an	ODEFN3A1	ODEF
Sana Domine animam	an	ODEFN3A2	ODEF
Sitivit anima mea ad Deum vivum	an	ODEFN3A3	ODEF
Peccantem me quotidie V Deus in nomine tuo salvum	re	ODEFN3R1	ODEF
Domine secundum actum meum V Amplius lava me	re	ODEFN3R2	ODEF
Libera me Domine de viis V Clamantes et dicentes V Requiem	re	ODEFN3R3a	ODEF
Libera me Domine de morte V Dies illa V Requiem	re	ODEFN3R3b	ODEF
